 2011dl                 244.52070833  21.55111111     -4.2     -9.2  PGC057765                      244.52212500  21.55366667
 2011dm                 329.17329167  73.29691667     73.0    131.0  UGC11861                       329.10112500  73.26077778
 2011dn                 299.64804167   2.60452778    -22.5      5.7  UGC11501                       299.65429167   2.60294444
 2011do                  66.44816667 -67.81130556     -5.0     13.0  ESO055-023                      66.45175000 -67.81483333
 2011dp                  26.35320833  -3.82647222    -11.0      3.0  PGC006447                       26.35608333  -3.82711111
 2011dq                  14.94895833  -7.57236111    -35.0     22.0  NGC0337                         14.95870833  -7.57797222
 2011dr                 301.58441667 -42.76613889     -9.7     -7.0  ESO284-016                     301.58808333 -42.76413889
 2011ds                 300.58720833 -20.22038889     -6.0     17.0  ESO595-008                     300.58887500 -20.22536111
 2011dt                 216.15050000  35.27741667     14.3     -9.0  UGC09233                       216.14579167  35.27983333
 2011du                 284.17525000  36.63630556      0.5     -2.3  PGC214708                      284.17545833  36.63705556
 2011dv                 243.01925000  14.20922222    -11.9      1.6  NGC6078                        243.02266667  14.20877778
 2011dw                 247.91437500  41.48969444     17.3    -14.0  PGC058436                      247.90795833  41.49363889
 2011dx                  54.27337500  -5.03230556     -6.0     40.0  NGC1376                         54.27483333  -5.04283333
 2011dy                 352.33387500   3.38572222    -28.8    -15.8  UGC12628                       352.34187500   3.38988889
 2011dz                 243.18675000  28.28422222      0.2     -4.8  UGC10273                       243.18612500  28.28613889
 2011ea                 186.90158333   4.16375000  -9999.9  -9999.9  Anon.                          186.90158333   4.16375000
 2011eb                  29.40241667 -57.80022222    -29.0    -34.0  NGC0782                         29.41825000 -57.79016667
 2011ec                 340.40654167 -57.60244444      6.0     10.0  ESO147-005                     340.40287500 -57.60586111
 2011ed                 288.89308333 -54.62763889      1.9     -3.6  IC4839                         288.89216667 -54.62669444
 2011ee                 351.98891667   8.77725000      9.3     -6.3  NGC7674                        351.98633333   8.77902778
 2011ef                 352.73758333  15.49008333      2.7     -1.3  UGC12640                       352.73666667  15.49050000
 2011eg                 280.72587500  53.04486111    -30.2     -6.2  UGC11343                       280.73962500  53.04647222
 2011eh                 169.63154167  57.97691667    -35.5    -83.0  NGC3613                        169.65045833  58.00000000
 2011ei                 308.59420833 -31.97311111     26.0     28.0  NGC6925                        308.58570833 -31.98088889
 2011ej                 330.17608333  -8.26166667  -9999.9  -9999.9  Anon.                          330.17608333  -8.26166667
 2011ek                  36.45370833  18.53327778    -27.0    133.0  NGC0918                         36.46183333  18.49625000
 2011el                  45.07583333   5.82358333  -9999.9  -9999.9  Anon.                           45.07583333   5.82358333
 2011em                 201.80495833  55.48816667     11.2      3.4  NGC5164                        201.79958333  55.48716667
 2011en                 166.96066667  18.99419444  -9999.9  -9999.9  SDSSJ110750.42+185926.5        166.95995833  18.99052778
 2011eo                 250.60466667  16.82447222  -9999.9  -9999.9  Anon.                          250.60466667  16.82447222
 2011ep                 255.92408333  32.76461111  -9999.9  -9999.9  Anon.                          255.92408333  32.76461111
 2011eq                 319.49695833  -2.62300000  -9999.9  -9999.9  Anon.                          319.49695833  -2.62300000
 2011er                 237.46104167  14.82502778  -9999.9  -9999.9  SDSSJ154950.71+144930.0        237.46129167  14.82500000
 2011es                 205.97895833  25.54802778  -9999.9  -9999.9  SDSSJ134354.96+253252.3        205.97904167  25.54788889
 2011et                 232.50583333  24.87475000  -9999.9  -9999.9  SDSSJ153001.44+245227.4        232.50600000  24.87430556
 2011eu                 212.31370833  -1.18186111  -9999.9  -9999.9  SDSSJ140915.20-011054.8        212.31337500  -1.18191667
 2011ev                 356.38016667  -7.94611111  -9999.9  -9999.9  APMUKS(BJ)B234256.09-081318.5  356.37712500  -7.94405556
 2011ew                 233.32325000  27.57444444  -9999.9  -9999.9  SDSSJ153317.59+273427.6        233.32333333  27.57433333
 2011ex                 237.21562500  62.96358333  -9999.9  -9999.9  SDSSJ154851.88+625748.9        237.21616667  62.96361111
 2011ey                 199.82966667  -4.85163889  -9999.9  -9999.9  Anon.                          199.82966667  -4.85163889
 2011ez                 190.67679167   0.56500000  -9999.9  -9999.9  SDSSJ124242.39+003353.9        190.67666667   0.56500000
 2011fa                   8.93154167   2.98197222  -9999.9  -9999.9  Anon.                            8.93154167   2.98197222
 2011fb                 244.87700000  -5.98547222  -9999.9  -9999.9  Anon.                          244.87700000  -5.98547222
 2011fc                 345.40158333  32.33525000     -6.0      8.0  PGC1991943                     345.40316667  32.33316667
 2011fd                 101.66604167  60.35077778     60.0     36.0  NGC2273B                       101.63158333  60.34038889
 2011fe                 210.77420833  54.27372222    -59.0   -271.0  NGC5457                        210.80225000  54.34894444
 2011ff                 341.26200000  34.00436111    -18.0     30.0  UGC12179                       341.26641667  33.99616667
 2011fg                 350.83579167  16.79480556     -1.5     -1.1  SDSSJ232320.68+164742.5        350.83620833  16.79530556
 2011fh                 194.05837500 -29.49855556     14.0     21.0  NGC4806                        194.05166667 -29.50294444
 2011fi                  83.21995833 -14.08805556     65.0    -92.0  NGC1954                         83.20137500 -14.06277778
 2011fj                 303.47983333  -1.15616667     11.3      4.9  UGC11527                       303.47675000  -1.15750000
 2011fk                  13.67516667  36.76422222     -2.0     -2.0  UGC00549                        13.67541667  36.76516667
 2011fl                  11.83304167  27.82652778     18.0     -5.0  IC1584                          11.82741667  27.82766667
 2011fm                 286.70904167 -61.69936111     -3.0      7.0  IC4815                         286.71087500 -61.70136111
 2011fn                 102.14566667 -64.26513889    -15.0     29.0  NGC2305                        102.15537500 -64.27330556
 2011fo                 307.56616667 -34.80902778      6.6     10.7  ESO400-033                     307.56370833 -34.81200000
 2011fp                   3.85670833  17.32000000    -76.0    -31.0  NGC0057                          3.87887500  17.32827778
 2011fq                  10.46412500  32.98988889     -4.0     -5.0  UGC00442                        10.46550000  32.99116667
 2011fr                  22.44083333  18.88533333     -1.1      8.8  SDSSJ012945.87+185258.3         22.44112500  18.88286111
 2011fs                 334.33133333  35.58052778     -2.0     34.0  UGC11975                       334.33225000  35.57116667
 2011ft                 268.17908333  29.06961111     46.0     38.0  UGC11021                       268.16445833  29.05900000
 2011fu                  32.08854167  41.48605556     -2.0     24.0  UGC01626                        32.08904167  41.47947222
 2011fv                  19.53250000  17.55819444     -6.0    -15.0  NGC0459                         19.53412500  17.56238889
 2011fw                  50.22587500  37.86805556      8.0      3.0  PGC012552                       50.22395833  37.86711111
 2011fx                   4.49804167  24.56263889     -3.0     -0.0  MCG+04-01-048                    4.49950000  24.56297222
 2011fy                 279.97470833  40.02897222     -4.8      2.2  PGC2159464                     279.97645833  40.02836111
 2011fz                 344.58458333   2.29163889    -13.3    -23.0  UGC12271                       344.58829167   2.29805556
 2011ga                 340.11425000   3.19944444    -18.2      7.4  PGC069458                      340.11929167   3.19738889
 2011gb                  23.42891667  34.81030556     -4.5     -1.1  Anon.                           23.43045833  34.81061111
 2011gc                 273.07987500  21.52061111      5.0     12.0  PGC1651633                     273.07883333  21.51769444
 2011gd                 248.60695833  21.54122222      2.9      0.9  NGC6186                        248.60616667  21.54088889
 2011ge                 277.42041667  23.06694444     17.4     -5.4  UGC11253                       277.41529167  23.06858333
 2011gf                 318.10112500  -7.81447222     23.5     21.8  PGC3103508                     318.09454167  -7.82052778
 2011gg                  11.58783333  -9.15769444      0.2      1.3  SDSSJ004621.07-090928.9         11.58779167  -9.15802778
 2011gh                 113.06225000  25.90405556     12.5     -8.7  NGC2405                        113.05825000  25.90638889
 2011gi                   8.17916667  26.11433333    -13.8    -13.6  PGC001981                        8.18341667  26.11811111
 2011gj                  19.85062500  12.43808333      0.2    -32.2  UGC00849                        19.85066667  12.44686111
 2011gk                  30.57925000  19.66100000     -2.8      8.5  UGC01523                        30.58008333  19.65875000
 2011gl                  75.42945833 -15.39019444     42.9     29.7  PGC016578                       75.41708333 -15.39844444
 2011gm                  24.72741667 -42.58577778     18.0     -2.0  NGC0644                         24.72066667 -42.58527778
 2011gn                 106.61791667  77.87547222     -2.4     20.3  UGC03632                       106.62087500  77.86975000
 2011go                 103.96250000  40.69627778      2.3      7.5  PGC019876                      103.96166667  40.69413889
 2011gp                  69.78350000  11.53100000      5.1      1.7  UGC03119                        69.78204167  11.53052778
 2011gq                 325.61850000 -16.10847222     -9.4      7.6  PGC902335                      325.62108333 -16.11180556
 2011gr                   5.19158333   6.93477778     21.7      2.4  PGC1310401                       5.18545833   6.93405556
 2011gs                  65.29162500  13.46788889     10.1     -3.7  Anon.                           65.28875000  13.46891667
 2011gt                 299.20108333 -37.32708333      7.6      4.5  IC4913                         299.19850000 -37.32836111
 2011gu                 346.51170833  34.11008333    -22.0      8.0  NGC7485                        346.52025000  34.10769444
 2011gv                 298.58925000 -58.71083333    -16.0     10.0  IC4901                         298.59804167 -58.71355556
 2011gw                 112.07091667 -62.35525000     -3.9     -8.0  IC2200                         112.07295833 -62.35291667
 2011gx                  76.52400000 -45.05008333    -41.5    -10.7  ESO252-010                      76.54029167 -45.04711111
 2011gy                  52.39708333  40.86758333      2.3     -5.1  PGC012982                       52.39641667  40.86900000
 2011gz                   9.44279167 -33.66427778     -0.1      0.3  PGC3170815                       9.44308333 -33.66447222
 2011ha                  59.42029167  10.16533333      5.3    -17.8  PGC1375631                      59.41887500  10.17019444
 2011hb                 351.98129167   8.77936111    -17.9      1.2  NGC7674                        351.98633333   8.77902778
 2011hc                 303.04195833 -11.36602778     -0.0      0.8  Anon.                          303.04195833 -11.36625000
 2011hd                 149.70125000  34.78425000      6.8     -7.9  PGC028823                      149.69891667  34.78641667
 2011he                 339.19466667  20.35866667     -2.3      0.7  Anon.                          339.19533333  20.35847222
 2011hf                 334.21308333  -3.26527778  -9999.9  -9999.9  Anon.                          334.21308333  -3.26527778
 2011hg                 347.95333333  31.01680556    -19.0    -15.0  UGC12410                       347.95954167  31.02119444
 2011hh                  44.26920833  49.79536111  -9999.9  -9999.9  Anon.                           44.26920833  49.79536111
 2011hi                 200.14745833  34.13936111      0.6     -0.4  IC0883                         200.14725000  34.13950000
 2011hj                 278.09279167  66.89619444    -19.2      3.6  PGC2692384                     278.10029167  66.89522222
 2011hk                  34.69079167  -6.64183333      8.5     -9.8  NGC0881                         34.68862500  -6.63908333
 2011hl                   0.48204167   6.87663889    -52.2    -18.5  PGC1309368                       0.49666667   6.88177778
 2011hm                  30.55575000  -6.08377778      3.2    -17.5  PGC007743                       30.55529167  -6.07888889
 2011hn                 135.82270833  30.59344444     35.5      7.6  IC2428                         135.81125000  30.59133333
 2011ho                 176.05395833  33.51613889    -12.8      5.8  NGC3847                        176.05820833  33.51452778
 2011hp                 184.10612500 -43.32969444    -20.0    -14.0  NGC4219                        184.11383333 -43.32425000
 2011hq                  75.23387500 -13.41608333     11.9     21.9  PGC016552                       75.23045833 -13.42225000
 2011hr                 133.69179167  39.53780556     -3.4     -3.7  NGC2691                        133.69308333  39.53869444
 2011hs                 344.29904167 -43.38466667    -20.0     41.0  IC5267                         344.30654167 -43.39613889
 2011ht                 152.04408333  51.84919444     12.4     17.2  UGC05460                       152.03875000  51.84388889
 2011hu                  98.42020833 -34.27408333     -8.7     -8.9  ESO365-029                      98.42308333 -34.27158333
 2011hv                 349.56895833   0.26197222     14.0      4.0  NGC7589                        349.56529167   0.26116667
 2011hw                 336.56058333  34.21641667      8.0      1.0  Anon.                          336.55791667  34.21613889
 2011hx                  38.03316667  41.08347222      6.9     -1.5  PGC2802359                      38.03133333  41.08377778
 2011hy                  71.27150000  72.78386111     -9.2     -7.8  UGC03131                        71.28016667  72.78602778
 2011hz                 133.14266667  55.25394444     -0.9      0.4  SDSSJ085234.33+551513.5        133.14304167  55.25377778
 2011ia                 146.26437500  64.25986111      2.0     16.0  PGC027923                      146.26316667  64.25750000
 2011ib                 176.16362500  35.96775000    -27.9     -0.7  UGC06716                       176.17333333  35.96800000
 2011ic                 153.88837500 -20.56833333      7.5     55.4  PGC154979                      153.88616667 -20.58377778
 2011id                  44.41870833 -51.04113889      6.9     -4.9  PGC460434                       44.41566667 -51.03977778
 2011ie                 345.22795833  18.84230556      6.0     -4.0  PGC1572119                     345.22641667  18.84319444
 2011if                 151.54600000  25.15041667     -1.5      3.3  PGC1726998                     151.54662500  25.14944444
 2011ig                  16.47770833 -12.34683333     -0.7     -3.7  APMUKS(BJ)B010325.05-123647.7   16.47787500 -12.34583333
 2011ih                  34.61591667   5.55458333      7.1      3.4  UGC01774                        34.61391667   5.55363889
 2011ii                 109.14200000 -38.48438889    -12.0     11.2  ESO310-006                     109.14633333 -38.48761111
 2011ij                 104.53195833  37.21980556    -17.0      6.0  Anon.                          104.53787500  37.21813889
 2011ik                  36.26704167  22.21441667     -7.1     -9.3  UGC01871                        36.26916667  22.21697222
 2011il                 113.78591667  19.19058333  -9999.9  -9999.9  Anon.                          113.78591667  19.19058333
 2011im                 341.10504167  -0.16722222     13.0    -18.8  NGC7364                        341.10154167  -0.16208333
 2011in                 145.54733333   4.67308333     -1.8     -0.6  NGC2966                        145.54783333   4.67313889
 2011io                 345.69833333   8.80272222     12.4     -8.6  PGC1354027                     345.69450000   8.80508333
 2011ip                  18.44829167 -12.68500000     -0.0      1.0  APMUKS(BJ)B011118.64-125659.6   18.44862500 -12.68527778
 2011iq                  42.20666667  -8.07500000  -9999.9  -9999.9  SDSSJ024849.72-080430.3         42.20716667  -8.07511111
 2011ir                 177.00137500   4.49638889      1.2     29.7  UGC06771                       177.00095833   4.48813889
 2011is                 210.44583333   9.49744444     16.0     24.0  NGC5409                        210.44200000   9.49027778
 2011it                 330.68516667  31.69683333      5.0      4.0  PGC067911                      330.68350000  31.69572222
 2011iu                 357.75950000  46.72269444     -9.4     -4.1  UGC12809                       357.76329167  46.72366667
 2011iv                  54.71391667 -35.59216667     -7.0      8.0  NGC1404                         54.71633333 -35.59438889
 2011iw                 353.70083333  24.75044444  -9999.9  -9999.9  Anon.                          353.70083333  24.75044444
 2011ix                  21.64462500  31.61766667     14.2      5.1  MCG+05-04-059                   21.64000000  31.61633333
 2011iy                 197.24333333 -15.51786111     16.6     -6.1  NGC4984                        197.23845833 -15.51630556
 2011iz                  50.40200000  22.56280556     -0.1    -15.3  Anon.                           50.40212500  22.56702778
 2011ja                 196.29620833 -49.52419444   -159.8   -201.5  NGC4945                        196.36450000 -49.46822222
 2011jb                 174.27000000  15.47061111     -0.3      0.2  SDSSJ113704.81+152814.0        174.27008333  15.47055556
 2011jc                  54.64329167  22.54986111      1.1     16.7  2MASXJ03383431+2232428          54.64295833  22.54519444
 2011jd                   5.72612500  13.87288889     -0.2      2.2  SDSSJ002254.28+135220.2          5.72620833  13.87227778
 2011je                  61.47400000  13.47025000    -11.4     -2.4  PGC1431822                      61.47733333  13.47105556
 2011jf                  39.72754167  27.84686111     37.1     -1.6  UGC02134                        39.71587500  27.84730556
 2011jg                 244.32879167  59.32486111    -15.0     17.0  UGC10331                       244.33804167  59.32011111
 2011jh                 191.81008333 -10.06300000    -18.0      1.0  NGC4682                        191.81454167 -10.06344444
 2011ji                 137.08816667  16.56030556  -9999.9  -9999.9  SDSSJ090821.19+163336.7        137.08829167  16.56022222
 2011jj                  21.63250000  31.61738889    -23.0      3.8  MCG+05-04-059                   21.64000000  31.61633333
 2011jk                 111.42937500  20.10602778    -10.5     13.7  UGC03843                       111.43250000  20.10222222
 2011jl                 160.76229167 -36.36455556      0.5     -8.0  NGC3354                        160.76225000 -36.36238889
 2011jm                 193.71291667   2.65413889      0.6      0.2  NGC4809                        193.71275000   2.65408333
 2011jn                 194.31162500 -17.40013889     45.8     33.7  PGC044257                      194.29829167 -17.40950000
 2011jo                   2.14404167 -33.85411111      2.0     16.0  NGC0010                          2.14391667 -33.85833333
 2011jp                  44.53170833 -10.36516667     -1.0     -7.0  NGC1154                         44.53195833 -10.36330556
 2011jq                  79.17312500   6.49172222     -0.0     -7.0  2MASXJ05164149+0629376          79.17308333   6.49394444
 2011jr                 106.66633333  23.89361111     -2.7      0.6  UGC03676                       106.66716667  23.89344444
 2011js                  42.02100000 -13.96475000    -14.0     19.9  NGC1103                         42.02500000 -13.95922222
 2011jt                 223.34587500   2.96197222     -5.8    -16.4  PGC053208                      223.34750000   2.96652778
 2011ju                 122.68145833  40.42488889     -0.0     -2.0  SDSSJ081043.51+402531.5        122.68129167  40.42544444
 2011jv                  72.01062500  -4.13961111     -0.0      1.0  Anon.                           72.01062500  -4.13988889
 2011jw                 161.92375000   2.30427778  -9999.9  -9999.9  SDSSJ104741.70+021814.4        161.92379167   2.30402778
 2011jx                 157.28650000  46.08266667     -0.0      1.0  SDSSJ102908.77+460456.2        157.28658333  46.08227778
 2011jy                 163.48762500  23.37625000     -0.7     -0.5  SDSSJ105357.08+232234.9        163.48783333  23.37638889
 2011jz                  71.67391667 -62.46725000    -12.0    -12.0  ESO085-001                      71.68145833 -62.46422222
 2011ka                  78.61762500 -62.17202778    -10.0     -5.0  ESO119-046                      78.62333333 -62.17066667
 2011kb                 110.30950000 -62.09197222      8.0      4.0  Anon.                          110.30475000 -62.09308333
 2011kc                 158.96250000  41.16650000     -0.0      1.0  Anon.                          158.96250000  41.16622222
 2011kd                 183.73091667  -4.41877778  -9999.9  -9999.9  Anon.                          183.73091667  -4.41877778
 2011ke                 207.74079167  26.27838889  -9999.9  -9999.9  SDSSJ135057.84+261642.0        207.74100000  26.27836111
 2011kf                 219.23970833  16.51572222  -9999.9  -9999.9  Anon.                          219.23970833  16.51572222
 2011kg                  24.93962500  29.92416667  -9999.9  -9999.9  Anon.                           24.94020833  29.92330556
 2011kh                 330.81275000   0.57366667    -13.9      9.2  NGC7189                        330.81662500   0.57111111
 2011ki                 242.62708333  27.50008333     -7.1      1.4  UGC10246                       242.62929167  27.49969444
 2011kj                  77.83845833 -25.88497222      0.7     -7.3  PGC774044                       77.83825000 -25.88294444
 2011kk                  76.90791667   7.25683333      3.6     25.4  2MASXJ05073767+0714592          76.90691667   7.24977778
 2012A                  156.28079167  17.15400000     35.8    -34.5  NGC3239                        156.27037500  17.16358333
 2012B                   57.89383333  37.07858333      5.0     -7.6  PGC013981                       57.89216667  37.08041667
 2012C                  144.37704167  32.84219444     -6.5      2.5  NGC2926                        144.37920833  32.84141667
 2012D                  194.65462500  27.17366667     -2.3    -10.6  PGC044486                      194.65537500  27.17625000
 2012E                   38.34504167   9.58497222      1.0    -60.5  NGC0975                         38.34479167   9.60169444
 2012F                    8.33141667   3.80483333  -9999.9  -9999.9  Anon.                            8.33141667   3.80483333
 2012G                  189.89625000  16.58663889    -10.7     -4.3  2MASXJ12393585+1635161         189.89941667  16.58783333
 2012H                   80.06225000 -25.31566667    -49.7     31.6  IC0411                          80.07754167 -25.32450000
 2012I                   44.61595833   6.19036111      1.6     -6.4  Anon.                           44.61550000   6.19213889
 2012J                  224.09850000 -37.60500000    -20.0    -16.0  ESO386-039                     224.10554167 -37.60094444
 2012K                    8.62829167  30.40175000     13.9     15.7  PGC002065                        8.62450000  30.39705556
 2012L                  119.75195833  27.16586111     -8.4     13.7  PGC1799593                     119.75454167  27.16197222
 2012M                  224.24937500  24.59988889     -8.0    -25.0  PGC053433                      224.25133333  24.60675000
 2012N                  218.93604167  24.72822222    -15.4      8.3  UGC09396                       218.94058333  24.72580556
 2012O                  195.16662500  27.92344444      3.1     -1.8  NGC4906                        195.16458333  27.92402778
 2012P                  224.99629167   1.89008333    -19.3     -4.4  NGC5806                        225.00166667   1.89130556
 2012Q                  101.61100000 -36.88705556      0.6      1.6  ESO366-018                     101.61079167 -36.88752778
 2012R                  215.30920833 -36.21963889    -16.4     25.0  ESO385-012                     215.31537500 -36.22661111
 2012S                   27.44875000  31.74711111     -5.3     12.7  Anon.                           27.45050000  31.74358333
 2012T                  210.42370833  33.82608333      3.5     -3.4  2MASXJ14014138+3349363         210.42245833  33.82680556
 2012U                   31.51804167 -55.19375000      8.0     -2.0  ESO153-020                      31.51454167 -55.19352778
 2012V                  296.79300000  59.91661111     18.0     36.0  NGC6829                        296.78150000  59.90708333
 2012W                   12.53729167  -5.18819444    -10.0     18.6  NGC0268                         12.53983333  -5.19372222
 2012X                  172.33666667  53.01144444      5.5     -5.4  PGC2429549                     172.33425000  53.01288889
 2012Y                   72.61595833  -3.49013889    -16.5    112.4  PGC016138                       72.62054167  -3.52136111
 2012Z                   50.52229167 -15.38766667    -14.6     43.1  NGC1309                         50.52745833 -15.40013889
 2012aa                 223.13950000  -3.53166667  -9999.9    107.6  PGC053134                      223.14495833  -3.56155556
 2012ab                 185.69833333   5.60694444     -0.0     -0.0  PGC1286171                     185.69837500   5.60675000
 2012ac                  53.63925000  18.07786111     -1.9      2.1  Anon.                           53.63979167  18.07727778
 2012ad                  99.68779167  67.33955556  -9999.9  -9999.9  Anon.                           99.68779167  67.33955556
 2012ae                 134.73287500  23.06172222     -3.2      1.3  SDSSJ085856.01+230341.0        134.73337500  23.06141667
 2012af                 225.12862500  23.92919444      9.2     -0.7  PGC1696336                     225.12587500  23.92933333
 2012ag                 205.36525000 -32.00027778      8.1      8.1  ESO445-011                     205.36262500 -32.00252778
 2012ah                 351.49845833 -81.90925000    -58.0      8.0  NGC7637                        351.62070833 -81.91108333
 2012ai                 136.99516667  41.70555556      5.9    -12.1  NGC2755                        136.99295833  41.70894444
 2012aj                 246.76650000  51.61383333     -7.4     -0.1  PGC214498                      246.76833333  51.61397222
 2012ak                 150.36354167  36.67005556      8.1     -4.0  PGC029010                      150.36050000  36.67127778
 2012al                 151.54845833  47.29458333      1.6     -1.4  PGC213664                      151.54770833  47.29502778
 2012am                 163.50712500  46.02733333     -7.7     -1.6  UGC06015                       163.50991667  46.02816667
 2012an                 261.04279167  59.00177778     16.3     24.2  NGC6373                        261.03370833  58.99508333
 2012ao                 229.17866667 -14.64391667     -0.0     -1.0  Anon.                          229.17866667 -14.64363889
 2012ap                  75.05716667  -3.34755556    -29.2     16.9  NGC1729                         75.06537500  -3.35250000
 2012aq                 223.52137500  22.09461111  -9999.9  -9999.9  SDSSJ145405.13+220540.7        223.52141667  22.09463889
 2012ar                 245.15008333 -10.46061111     -7.1     27.8  PGC2800915                     245.15216667 -10.46833333
 2012as                 231.28550000  37.96377778     30.9     12.9  UGC09842                       231.27416667  37.96016667
 2012at                  73.72004167 -37.32141667    -10.6     -1.1  ESO361-019                      73.72375000 -37.32172222
 2012au                 193.71741667 -10.24727778      3.5      2.0  NGC4790                        193.71641667 -10.24783333
 2012av                 236.57295833  10.75958333     -3.0      4.0  UGC10026                       236.57366667  10.75852778
 2012aw                 160.97395833  11.67155556    -58.0   -116.1  NGC3351                        160.99041667  11.70380556
 2012ax                 167.99312500  29.70152778     -1.1     11.5  PGC1874958                     167.99354167  29.69847222
 2012ay                 145.85712500  -6.89330556  -9999.9  -9999.9  Anon.                          145.85712500  -6.89330556
 2012az                  47.21712500  17.30094444     15.1    -15.8  2MASXJ03085104+1718190          47.21270833  17.30527778
 2012ba                 230.60466667 -38.20116667      7.3     -6.3  ESO328-046                     230.60200000 -38.19941667
 2012bb                 184.96654167 -36.45725000     11.4      8.0  ESO380-014                     184.96275000 -36.45950000
 2012bc                 164.56245833 -46.57541667  -9999.9  -9999.9  Anon.                          164.56245833 -46.57541667
 2012bd                 247.77279167  61.93011111  -9999.9  -9999.9  Anon.                          247.77279167  61.93011111
 2012be                 170.21816667  51.54172222  -9999.9  -9999.9  SDSSJ112052.41+513230.5        170.21837500  51.54183333
 2012bf                 228.42420833  16.10183333      0.9     -0.0  SDSSJ151341.75+160606.6        228.42400000  16.10186111
 2012bg                 172.29666667  36.00572222      1.0      0.2  SDSSJ112911.12+360020.3        172.29633333  36.00566667
 2012bh                 183.40545833  46.48347222      5.2    -37.8  UGC07228                       183.40337500  46.49397222
 2012bi                 183.25095833  25.28255556      0.5      3.5  UGC07217                       183.25079167  25.28163889
 2012bj                 130.88466667  32.00466667     -1.0      1.0  SDSSJ084332.35+320016.4        130.88483333  32.00455556
 2012bk                 208.71537500 -26.51288889     -8.2      3.6  PGC767016                      208.71770833 -26.51419444
 2012bl                 305.98033333 -48.35480556     42.9     14.6  ESO234-019                     305.96254167 -48.35880556
 2012bm                 196.44025000  46.46469444    -11.0     10.4  UGC08189                       196.44408333  46.46177778
 2012bn                 235.30575000  15.57277778     19.2     -1.0  IC1133                         235.30041667  15.57305556
 2012bo                 192.68845833 -14.26902778    -12.4     -1.5  PGC926789                      192.69191667 -14.26855556
 2012bp                 244.55183333  36.48133333  -9999.9  -9999.9  SDSSJ161812.45+362902.7        244.55187500  36.48408333
 2012bq                 154.16104167  -6.77672222     -2.5      1.0  Anon.                          154.16175000  -6.77700000
 2012br                 186.07091667  18.92480556  -9999.9  -9999.9  SDSSJ122417.04+185529.4        186.07100000  18.92486111
 2012bs                 230.75708333   7.19477778      1.0      2.9  SDSSJ152301.53+071138.3        230.75637500   7.19397222
 2012bt                 272.05437500 -62.39838889      0.2    -10.8  IC4674                         272.05450000 -62.39550000
 2012bu                 163.23587500 -32.93530556     37.2    -27.7  NGC3449                        163.22358333 -32.92761111
 2012bv                 290.37641667  61.13650000     -4.3    -31.4  NGC6796                        290.37862500  61.14488889
 2012bw                 243.23370833  32.51175000    -19.0     -2.6  UGC10282                       243.23995833  32.51244444
 2012bx                 176.12254167   7.06286111    -16.5      8.8  PGC1312962                     176.12712500   7.06044444
 2012by                 198.87041667  62.12994444    -13.8      3.0  PGC046114                      198.87745833  62.12925000
 2012bz                 136.90991667  14.01875000  -9999.9  -9999.9  SDSSJ090738.54+140108.4        136.91058333  14.01902778
 2012ca                 280.28020833 -41.79400000     -8.0      4.0  ESO336-009                     280.28312500 -41.79502778
 2012cb                  82.07458333  76.66541667    -18.0      6.0  UGC03302                        82.09650000  76.66375000
 2012cc                 186.73670833  15.04597222      7.7     -6.7  NGC4419                        186.73583333  15.04702778
 2012cd                 200.64687500  54.81325000     24.0    -18.0  PGC046714                      200.63533333  54.81822222
 2012ce                 168.45608333 -29.92555556      7.0     -2.2  2MASXJ11134892-2955298         168.45383333 -29.92491667
 2012cf                 205.29370833  30.37700000     -8.7     -4.8  MKN268                         205.29641667  30.37811111
 2012cg                 186.80345833   9.42033333     17.3     -1.5  NGC4424                        186.79837500   9.42066667
 2012ch                 226.51058333  41.42575000     -1.0     -2.1  PGC2180927                     226.51095833  41.42633333
 2012ci                 219.59783333  23.34863889      3.0     54.2  IC4475                         219.59691667  23.33355556
 2012cj                 202.18095833 -48.90988889     -7.0     25.0  NGC5156                        202.18370833 -48.91680556
 2012ck                 289.86637500  44.24747222      1.1      1.7  Anon.                          289.86595833  44.24700000
 2012cl                 153.71220833 -43.63022222    -69.8    -40.2  ESO263-023                     153.73891667 -43.61916667
 2012cm                 137.52270833  20.21252778      1.2     -0.5  SDSSJ091005.37+201245.7        137.52241667  20.21269444
 2012cn                 182.10204167  62.93997222      0.2     -6.3  PGC038541                      182.10204167  62.94177778
 2012co                 326.03550000  46.24747222    -13.8      5.1  PGC067262                      326.04075000  46.24611111
 2012cp                 206.75708333  33.89327778      6.7     -1.2  UGC08713                       206.75512500  33.89358333
 2012cq                 137.02275000  20.50347222     -4.8     -0.1  UGC04792                       137.02412500  20.50352778
 2012cr                 190.60187500  -7.04933333    -12.7    -18.2  NGC4626                        190.60545833  -7.04427778
 2012cs                 232.99020833  68.24519444    -17.6     -4.0  IC1129                         233.00341667  68.24633333
 2012ct                 248.05800000  38.65697222      2.7      5.1  SDSSJ163213.74+383920.0        248.05725000  38.65555556
 2012cu                 193.37233333   2.15252778      3.1    -34.8  NGC4772                        193.37033333   2.16219444
 2012cv                 149.62045833 -10.88680556     -3.5      0.9  Anon.                          149.62141667 -10.88702778
 2012cw                 153.44979167   3.43400000     34.0     33.0  NGC3166                        153.44000000   3.42472222
 2012cx                 257.52441667  42.37319444     10.7      5.1  PGC059729                      257.52141667  42.37166667
